shap_total_claims,shap_unique_patients,shap_unique_physicians,shap_inpatient_claims,shap_outpatient_claims,shap_avg_claim_amount,shap_total_claim_amount,shap_max_claim_amount,shap_avg_deductible,shap_avg_hospital_stay,shap_max_hospital_stay,shap_avg_claim_duration,shap_unique_diagnosis_1,shap_unique_diagnosis_2,shap_unique_diagnosis_3,shap_avg_patient_age,shap_deceased_patient_rate,shap_chronic_alzheimer,shap_chronic_heartfailure,shap_chronic_kidney,shap_chronic_cancer,shap_chronic_diabetes,shap_claims_per_patient,shap_claims_per_physician,shap_inpatient_ratio,shap_diagnosis_diversity,fraud_probability,actual_fraud,predicted_fraud,top_fraud_driver
-0.2570952,0.009919684,-0.046086125,0.059757836,-0.040231016,-0.20300573,0.04837017,-0.21788551,0.11616482,-0.16331914,-1.511742,0.06629841,0.034731977,-0.0722348,-0.21641123,-0.36011535,-0.0011363146,0.0027950443,-0.07852055,0.20813672,-0.50857383,-0.01492638,-0.4550518,-0.29050064,-0.008639602,-0.3594322,0.025042279,0,0,max_hospital_stay
-0.05398459,0.13992615,-0.01148139,-0.0027087545,-0.033873882,-0.21544069,-2.3891172,-0.46385375,-0.12299019,0.15254968,-0.90344095,-0.42951652,-0.08977251,-0.08103925,-0.30056483,-0.28572962,0.42295632,-0.28104097,-0.12408117,-0.066236585,-0.12844798,-0.09096231,0.21307477,-0.081921935,-0.12325767,-0.31470764,0.00625089,0,0,total_claim_amount
-0.07198718,-0.13309968,-0.0549709,-0.014941157,-0.034852248,-0.117067605,0.970209,-0.31905305,0.016921952,-0.13153836,1.1660502,-0.103977665,-0.044688903,-0.11791269,-0.13213165,-0.059189647,0.2103877,0.058595847,-1.6498202,-0.26237687,-0.02927746,-0.19365485,-0.7760558,-0.35698742,-0.046469737,-0.5727672,0.099414065,0,0,chronic_heartfailure
0.01769981,-0.035730325,0.018516967,-0.0068433257,-0.13748479,-0.00014474848,-0.6955097,-0.24570297,0.17588368,-0.04139185,0.40744773,0.044851363,-0.071646824,-0.16512436,-0.057798028,0.031375524,-0.086517826,0.04427746,-0.13593547,0.09092058,-0.9694113,0.20949766,-0.79920864,-0.47046876,0.08047461,-0.034392346,0.096610904,0,0,chronic_cancer
-0.07824866,-0.0763005,0.0412435,0.01281067,-0.1120524,-0.23518796,-2.4262798,0.03999203,-0.31687537,0.13956866,-1.2276857,-0.21196061,-0.11671578,-0.0918222,-0.10797616,-0.2656328,-0.2335079,-0.21622123,-0.09274755,0.42592373,-0.09865043,-0.09526683,-0.28574052,-0.14800104,-0.094051555,-0.16294868,0.004331788,0,0,total_claim_amount
0.003264742,-0.075164,-0.11043471,0.068672016,-0.084417455,-0.71604013,-1.895308,-0.019143404,-0.6091492,0.1172048,-1.0046608,0.12062656,-0.040627435,-0.07125379,-0.020195914,-0.10274428,-0.24599591,-0.037970025,-0.052027926,-0.9927337,-0.22990988,-0.2030107,-0.97299653,-0.035192415,-0.062393256,-0.14030486,0.0010959808,0,0,total_claim_amount
-0.12217869,-0.39126647,-0.3377846,0.0038385582,-0.006514985,-0.36146274,-0.9298984,-0.37618524,-0.30603504,0.09615988,-0.96190155,-0.49461204,0.07585436,-0.09237623,-0.17253481,-0.22342128,-0.20489568,-0.31718466,-0.3434886,-0.032383643,-0.12240719,-0.23366307,-0.6852783,-0.14304872,-0.1306819,0.15141131,0.0023172915,0,0,max_hospital_stay
-0.104554065,0.20296939,-0.28995505,0.049550552,-0.034771338,-0.10107007,0.1430184,-0.27761543,-0.051345225,-0.019541947,1.2538397,-0.030435704,-0.016127428,-0.045743316,-0.13945763,-0.551943,0.36318597,-0.42061174,-0.05432588,0.24661592,-0.17978452,-0.2178267,-0.5521695,-0.036448047,-0.075472526,-0.06766039,0.3987262,1,0,max_hospital_stay
-0.07527629,0.0066764764,-0.0011237573,0.026113244,-0.04154946,-0.49397483,-1.3181442,-0.4839784,-0.61257344,0.15686013,-0.8988205,-0.09935269,-0.024042483,-0.044019014,-0.14708434,-0.26679215,-0.39552203,-0.06415627,0.05567719,-0.1734976,-0.13111284,-0.1880221,0.30394563,-0.07660453,-0.092323065,-0.01381854,0.011034761,0,0,total_claim_amount
-0.05190343,-0.045758165,0.19489472,0.043762002,-0.023312155,-0.040152635,1.0242817,-0.17559846,0.32196748,-0.034112893,1.4612575,-0.056833096,-0.0363138,-0.027536152,-0.15862429,0.17365818,-0.05378588,0.08488434,0.034369238,-0.063957155,0.09190731,0.24578682,-0.1543582,-0.053211182,0.1439926,-0.24181177,0.9608493,1,1,max_hospital_stay
-0.089864686,0.029729445,-0.0388582,0.050845698,-0.0385856,0.030559659,-1.9953954,-0.37753722,-0.20848188,0.014438463,-1.0322138,-0.1856685,0.11829235,-0.06666421,-0.029619418,-0.24188612,-0.06010341,-0.13912146,-1.1651642,-0.69161576,-0.15373652,0.03892819,-1.0073603,-0.4850275,-0.09814332,-0.22727281,0.0005795819,0,0,total_claim_amount
-0.05098044,-0.023304228,-0.14150035,0.07347345,-0.12369373,-0.11614722,-1.85564,-0.22112314,0.07082285,-0.1577468,-1.4627694,-0.24863382,-0.08365484,-0.05616005,-0.12935781,-0.26314604,-0.17083211,-0.065537356,-0.1091191,0.68927056,-0.27401963,-0.12866434,-1.1840497,0.06314937,-0.038176607,-0.14063758,0.0038674779,0,0,total_claim_amount
-0.13627794,-0.15184171,-0.02221233,0.01142186,-0.12957929,-0.11437688,-2.2478156,-0.63750327,-0.5885436,0.09287875,-1.0441153,-0.13361989,-0.20989494,-0.08670746,-0.075177304,-0.27417558,-0.16580974,-0.030805323,-0.06736624,-0.057543717,-0.9741171,-0.23036817,-0.50300354,0.0373172,-0.109113514,-0.09806038,0.0006424975,0,0,total_claim_amount
-0.2617072,0.059853747,0.059987485,-0.004914754,-0.0261801,0.08394629,-0.75284964,-0.18881707,0.2240341,-0.06711159,-1.3470991,-0.090687834,0.023575624,-0.013654554,-0.16341421,-0.31615233,-0.24533904,-0.12810378,0.023058694,-0.049136102,-0.0058991564,-0.107929744,-0.6718297,-0.2772451,0.17127667,0.03834971,0.03115643,0,0,max_hospital_stay
-0.08321255,0.15051074,0.15664716,-0.113645,0.00918929,0.046360787,1.0205785,0.10746579,0.15276322,-0.043786626,1.3959807,0.07235934,0.019877844,-0.027940258,-0.1656744,0.13565838,-0.052702915,-0.23370473,0.06816706,-0.17951599,0.03469813,-0.12925866,-0.37850392,0.07586194,0.06479869,-0.2774024,0.9185252,0,1,max_hospital_stay
-0.093773454,0.040804233,0.02474433,0.04661535,-0.0027866152,-0.11609505,-1.1592207,-0.19864184,-0.04605802,0.06980495,-1.397495,-0.2162688,0.05567583,-0.012140326,-0.10618779,0.033035822,-0.16765574,0.12430697,-0.55033153,-0.25329918,-0.95873225,0.098865986,-0.48891285,-0.31778163,-0.105436824,-0.15155075,0.0052117654,0,0,max_hospital_stay
-0.04447959,-0.12864837,-0.13171142,-0.021850219,-0.13640402,-0.16795637,-1.8957834,-0.30164015,-0.56094676,0.04971247,-0.91812044,0.1630291,-0.113816954,-0.07460147,0.08328831,0.4009506,-0.17333095,-0.16519392,-0.040240765,-0.7838869,-0.94872284,-0.29474592,-0.84594417,-0.4081737,-0.10114251,-0.068575434,0.000882357,0,0,total_claim_amount
-0.07317642,0.00812877,-0.062966965,0.03545748,-0.0648322,0.4087284,-2.1467245,-0.32843214,-0.65744686,0.23273152,-1.0164005,-0.25479075,-0.10028545,-0.1823347,-0.27806118,-0.27591762,-0.35234863,-0.15495124,0.060634553,-0.037329316,0.11136215,-0.18309584,-0.40671682,-0.068983026,-0.10867601,-0.3370341,0.0035524382,0,0,total_claim_amount
-0.09432145,0.09207235,-0.0637321,0.023127442,-0.021602422,-0.3364967,-2.0518088,-0.048698567,-0.33720708,0.13326854,-1.0752056,0.038784083,0.046163745,-0.02956806,0.010176137,-0.19194926,0.0023836705,-0.23065586,-0.08085167,-0.8026923,-0.53985995,-0.08727449,-0.7786412,-0.1708924,-0.101675406,-0.3013121,0.001656201,0,0,total_claim_amount
-0.021106582,-0.14611025,-0.11934898,-0.011704961,-0.086771645,-0.7408116,-2.1284904,-0.10706558,-0.63114494,0.085537754,-1.0930895,0.14519937,-0.06197356,-0.11831978,-0.046784073,-0.3948712,-0.19700831,-0.22598876,-0.12929447,-0.7783527,-0.45747954,0.05285067,-0.92897844,-0.45730865,-0.0690257,-0.15073334,0.00026880045,0,0,total_claim_amount
-0.051164508,-0.031234277,-0.012051325,0.7650641,0.03862634,0.4511093,2.2306497,0.43573558,0.18612646,-0.109264515,1.3639517,0.042473413,-0.047264464,-0.060593877,-0.02692797,-0.29403052,0.39810073,-0.2125768,-0.04180465,0.22747236,0.0032820292,-0.05893745,-0.106935926,0.06306054,0.053763594,-0.078929365,0.99674594,0,1,total_claim_amount
-0.092056535,-0.052085623,-0.010611172,0.13747676,-0.03846151,-0.16283667,-0.87609524,-0.017872306,-0.022142058,0.23426807,-0.55320805,-0.32064793,-0.05855939,-0.13825691,-0.2365605,-0.03772858,-0.21088964,0.18036996,-0.06872287,0.0491599,-0.1290386,0.037983015,-0.223294,0.14979275,-0.14229333,-0.31608734,0.08935843,0,0,total_claim_amount
-0.06576646,0.17412196,-0.35124987,0.095263116,-0.050157234,-0.26321888,-0.70014983,0.06506546,-0.085483976,0.122603886,-1.2521303,-0.4990659,-0.1042194,-0.08293407,-0.22991554,-0.11194977,-0.18011245,0.07540609,-0.036729608,0.088365294,-0.8149025,-0.11658292,-0.2748011,0.050945397,-0.12107097,-0.08563957,0.015407036,0,0,max_hospital_stay
-0.1228369,-0.08087173,-0.13244586,0.030586818,-0.13627705,-0.5823895,-2.0661144,-0.16711766,-0.6171358,0.054981884,-1.0075048,-0.113243416,-0.14497972,-0.08356011,-0.06605421,-0.32839,-0.27424303,-0.219956,-0.8596318,-0.20301817,-1.0415509,-0.0038329463,-0.9470034,-0.08584697,-0.07168076,-0.14887708,0.00014741757,0,0,total_claim_amount
-0.02932224,-0.15764861,-0.13185921,-0.0074737165,-0.09202155,-0.5749007,-2.177267,-0.07781845,-0.6598282,0.12156201,-1.1640524,0.080925904,-0.09325017,-0.101797335,-0.13064928,-0.47395992,-0.24302627,-0.07167798,-0.1531451,0.07090798,-0.42350015,-0.06569938,-0.9590136,-0.18911274,-0.042879183,-0.17537546,0.00065843726,0,0,total_claim_amount
-0.06479957,0.21845762,-0.027146181,0.030143462,-0.028024228,0.39382368,-1.915477,-0.4569806,-0.5222865,0.11454193,-1.1008481,-0.36523798,-0.054375302,-0.10486022,-0.30930954,0.2049376,-0.24376042,-0.09861841,-0.15670909,-1.0092038,-0.16951843,-0.14786524,0.09473055,-0.09158938,-0.1204402,-0.36655742,0.0033345844,0,0,total_claim_amount
-0.11952329,-0.1532551,0.01782587,0.007932557,-0.14578536,-0.34554705,-1.9022007,-0.19843522,0.015084403,0.16271976,-1.2260098,-0.10789363,-0.2015848,-0.07793579,-0.008558499,-0.004286084,-0.13982746,0.04987508,-0.08591966,-0.26480898,-0.10383148,0.08311663,-1.0699935,0.03872428,-0.1282146,-0.20648569,0.0039981585,0,0,total_claim_amount
-0.08868676,0.23257759,-0.02088059,0.04948283,-0.06908837,-0.20880635,-2.2308588,-0.37908182,-0.43692705,0.09335785,-0.9980629,-0.14355485,0.02963125,-0.01111404,-0.22342189,-0.31137857,-0.2391485,-0.15038835,-0.13808079,0.0069618924,-0.031575546,-0.10212884,-0.2672529,-0.32338998,-0.11693006,-0.34787923,0.0029302782,0,0,total_claim_amount
-0.07787849,0.13605085,-0.0067515625,0.07471566,-0.10495643,-0.69513637,-2.2119005,-0.38303792,-0.60933006,0.13708869,-1.3380096,-0.26504123,0.013733123,-0.046521757,-0.2424777,-0.22160295,-0.15956093,-0.09408361,0.032132488,-0.12649545,-0.6507965,-0.11594527,-0.67978793,-0.00058718864,-0.051476266,-0.25635186,0.0006440412,0,0,total_claim_amount
-0.04911265,0.15846623,0.10402018,-0.25276563,-0.05069471,-0.07563257,1.0088351,-0.1408406,0.23890561,-0.06160024,-1.3500051,-0.09773944,-0.05259298,-0.053062156,-0.18889895,-0.58214444,-0.16038692,-0.31117716,0.009429699,0.2253289,0.11557056,-0.11080011,-0.32349926,0.03106613,0.10931796,-0.35745206,0.16512753,1,0,max_hospital_stay
-0.16448212,0.037077896,-0.039590415,0.034142487,-0.14129934,-0.39201105,-2.1201043,-0.5034599,-0.438353,0.14417966,-1.1723777,-0.21779421,-0.0152552705,-0.04209604,-0.36852428,-0.2706219,0.06287579,-0.07178354,-0.67408776,-0.039394744,-0.41741362,0.014513719,-0.57942307,-0.14833233,-0.09061957,-0.38475746,0.00060960295,0,0,total_claim_amount
-0.07093518,0.13135882,-0.14678532,0.07548898,-0.06837813,-0.22878991,-1.9515727,-0.28432846,-0.2941473,0.09022442,-0.99291277,-0.053155344,-0.0742801,-0.12415844,-0.29121032,-0.29218945,0.27686718,-0.20945391,-0.39089376,-0.8390649,-0.070197694,-0.25809053,-0.8838531,-0.38376582,-0.075682804,-0.36158764,0.00076521136,0,0,total_claim_amount
0.04553476,-0.47807154,-0.18177806,0.7151604,0.066826396,-0.25151747,2.5040953,0.2375374,-0.03815164,0.17002635,1.4753675,0.06642517,-0.0010675846,-0.19340858,0.38474405,-0.073932126,-0.18374202,0.03200847,-0.149302,-0.0075398306,0.11897228,-0.1705823,0.37932467,0.0022722038,-0.1331725,0.1067032,0.9935655,1,1,total_claim_amount
-0.10400721,-0.082780875,0.01884259,0.08716317,-0.048950028,-0.286047,0.13732702,-0.123039946,0.017999172,0.3112669,-1.8657839,-0.14713347,-0.088885374,-0.063839726,-0.14694194,-0.11539744,-0.23044007,-0.16648158,0.07719402,-0.024803573,-0.021682402,-0.06455483,-1.3781625,0.09217222,-0.10114523,0.12707804,0.026749412,0,0,max_hospital_stay
-0.068507105,-0.14033198,0.007547523,0.0058645834,-0.059808273,-0.4964777,-2.3142421,-0.08400763,-0.663326,0.09030658,-1.1031009,-0.26078072,-0.08586223,-0.14162563,-0.10851121,-0.19577013,-0.119239055,-0.28111312,-0.06301861,-0.86512226,-0.5072628,0.039332606,-0.34500763,-0.14081751,-0.10440164,-0.2184103,0.00048698435,0,0,total_claim_amount
-0.078332074,0.27136403,-0.023987241,-0.052724384,-0.026451686,-0.115110494,0.20679897,-0.23191027,0.23298584,-0.0753335,0.12293851,0.02219928,0.05260195,0.022878129,-0.10499948,-0.03235394,-0.15221311,-0.13262165,-0.16296488,-0.1177994,-0.22640693,-0.2499743,-0.27248174,-0.075110465,-0.075567015,-0.2826803,0.27680767,0,0,diagnosis_diversity
-0.09383926,-0.14306918,-0.062617086,0.12085863,-0.07542358,-0.6028373,-0.8806965,-0.14369653,-0.021252315,0.18065146,-0.9563158,-0.09917628,-0.053404912,-0.10877795,-0.14126775,-0.115670614,-0.2393041,-0.3030744,-0.03329495,-0.11078943,-0.0127035305,-0.25779876,-0.39530924,-0.056059085,-0.13828464,0.13319795,0.017757153,0,0,max_hospital_stay
-0.1018507,0.25881496,0.014077014,0.04472508,-0.06450155,-0.57034546,-2.1219773,-0.5897027,-0.53987134,0.0743947,-1.0359019,-0.0955602,0.039079644,0.025355548,-0.13911727,-0.14940535,-0.16977328,-0.07410195,-0.7141593,-0.13600785,-0.071635045,-0.0962404,-0.24125995,-0.17088486,-0.11510176,-0.33143133,0.0015383954,0,0,total_claim_amount
-0.097101174,-0.007200282,-0.02332446,0.025607567,-0.046154805,-0.6696308,-2.144533,-0.42633933,-0.06334732,0.11577756,-1.1354715,0.4149523,-0.12918596,-0.11201793,-0.11291574,-0.32947484,-0.2173931,-0.3440136,-0.05825959,-0.07538095,-0.23479913,-0.26436153,-0.8352081,0.056766123,-0.096658945,0.17723347,0.0023865134,0,0,total_claim_amount
-0.08612353,-0.09884298,-0.06405139,0.082152426,-0.104070924,0.23742977,-1.0949801,-0.05758297,0.15637554,-0.0778646,-1.6212881,-0.108400926,-0.14799514,-0.08620578,-0.10475222,-0.21333167,-0.16255723,-0.095372595,-0.15878385,-0.803701,-0.31364354,-0.23604047,-1.2276801,0.00016559614,0.014788434,-0.12711762,0.0027249593,0,0,max_hospital_stay
-0.06597712,0.120886855,-0.10969235,0.035843294,-0.059120942,-0.69299793,-1.9641962,-0.29857188,-0.26639986,0.12719783,-1.2060866,-0.06134023,-0.096789815,-0.15775044,-0.18722759,-0.16989417,-0.19465269,0.008034744,-0.37804034,-0.2671394,-0.2567598,-0.31135735,-0.84488255,-0.2649683,-0.06789632,0.09229461,0.00096677,0,0,total_claim_amount
-0.096389,0.003859628,-0.027160196,0.07792151,-0.049477775,-0.6612383,-2.230464,0.02987804,-0.387471,0.10938801,-0.86832523,-0.063533686,0.09357356,-0.045684163,-0.050239235,-0.20111932,-0.17404912,-0.04932928,-0.8554969,-0.17796133,-0.5018097,-0.1314723,0.2808791,-0.13243654,-0.09247148,-0.16346788,0.00311876,0,0,total_claim_amount
-0.103285275,0.19482666,-0.103000306,0.11980027,-0.040433526,-0.009930734,-0.7768712,-0.055339914,0.011680384,0.14538197,-1.0301129,-0.38715115,-0.06329659,-0.108114935,-0.074511886,-0.051405802,-0.26623023,-0.1291288,-0.17602104,-0.12657377,0.13693225,-0.099881,0.17468187,0.053450316,-0.09499461,-0.36683378,0.067266434,0,0,max_hospital_stay
-0.04586078,-0.114994206,0.037090633,0.020440063,-0.12457303,-0.31831512,-2.0854032,-0.12539041,-0.001760164,0.054858,-1.242883,-0.26338214,-0.03577317,-0.08819743,-0.09934683,-0.26183867,-0.10376915,-0.14012271,-1.2387043,-0.09692085,-0.011345881,-0.05383933,-0.8990215,-0.035280034,-0.0985003,-0.21805283,0.00091654115,0,0,total_claim_amount
-0.08662722,0.25666353,0.04447225,0.03607323,-0.038143132,-0.67959964,-2.0071235,-0.5498228,-0.6735696,0.10339767,-1.1658618,-0.07268046,0.03368866,-0.031353287,-0.13344231,0.1135892,-0.18040256,-0.46935704,-0.10585406,-0.06497527,-0.40125847,-0.30109358,0.11943988,-0.15948892,-0.07138948,-0.18472303,0.0023000173,0,0,total_claim_amount
0.08268218,-0.6509008,-0.27254644,0.014158885,0.22759677,-0.6214953,0.82197076,-0.35854617,-0.34287322,0.19162753,-0.7267824,-0.20573142,0.059463874,-0.4660176,0.6069749,-0.0028255894,-0.23651475,-0.03585142,0.058909096,-0.22597739,0.11142399,-0.10772664,0.62358546,-0.08317587,-0.08929109,0.039749097,0.27067295,0,0,total_claim_amount
-0.030676767,-0.16603312,0.046843275,-0.04361508,-0.046642154,-0.4077983,1.0323979,-0.15520346,-0.069116436,-0.12835655,1.3711532,-0.07588062,-0.04035102,-0.007447798,-0.124598935,0.028506963,-0.24265459,0.124176584,0.06289513,-0.14186095,0.04034517,-0.22794037,-0.3767653,-0.28024507,-0.050498024,0.0064383084,0.6668508,0,1,max_hospital_stay
-0.040174674,-0.06841613,-0.08123018,0.057155505,-0.05527908,-0.6215678,-1.4256213,-0.25645816,-0.54778886,0.22627357,-0.95565724,-0.099655956,-0.09009247,-0.17019205,-0.18582898,-0.2517338,0.3657846,-0.06770574,-0.13711613,0.013449365,-0.5117647,-0.19582541,-0.64864266,0.009697905,-0.075791255,0.13088483,0.0061423173,0,0,total_claim_amount
-0.082271695,0.03586383,-0.054130815,-0.07885383,-0.016660491,0.11681732,0.74366605,-0.31582007,0.15114397,-1.6008401,1.1844952,-0.46985677,0.0404119,0.019650074,-0.16583852,-0.028376441,-0.12551686,0.018626288,0.0032370058,0.21004136,-0.11929227,-0.20696133,-0.2720442,-0.11091648,-0.0035604243,-0.2380592,0.31688112,1,0,avg_hospital_stay
-0.15058447,-0.09113365,-0.17924792,-0.01265011,-0.089397945,-0.523934,-2.5316737,-0.25143942,-0.15856296,0.10614839,-1.0450625,-0.23014048,-0.13242613,-0.10424101,-0.1665957,-0.27046916,-0.228891,-0.21259476,-0.018887868,-0.21335089,-0.5516397,0.06979546,0.066368245,-0.150837,-0.06424133,-0.21783493,0.0011618033,0,0,total_claim_amount
-0.09003672,-0.022244038,-0.09909706,-0.9071,-0.043830816,0.10006757,0.9938344,-0.23145908,0.13088936,-0.09955577,1.3472275,0.08555464,-0.051873516,-0.09381095,-0.14282344,0.19446859,-0.17717141,-0.27338225,-0.18824211,0.046706177,0.079885416,-0.07750977,-0.4043921,-0.12128548,0.082652785,-0.17213228,0.61354667,0,1,max_hospital_stay
-0.024421351,-0.06384182,0.025631523,-0.016094796,-0.120807335,-0.48852867,-2.2770178,-0.15055907,0.099114165,0.01567299,-1.0123785,-0.1036746,-0.07006614,-0.09382401,-0.07898739,-0.16992755,-0.1588199,0.00043587713,-1.0760635,-0.31690806,-1.0865701,0.014209082,0.11278339,-0.12281237,-0.1177029,-0.20441408,0.0010182298,0,0,total_claim_amount
-0.06366051,0.16265926,0.045483515,0.033094205,-0.0050813323,-0.8630865,-2.140767,-0.090112075,-0.71669304,0.10361816,-1.0910949,-0.050853822,0.058579043,-0.039871983,-0.05068656,-0.1355049,-0.1499244,-0.11184517,-1.1039587,-0.21251474,-0.44412285,-0.012979538,-1.0829445,-0.10259665,-0.06219267,-0.23321135,0.0004248423,0,0,total_claim_amount
-0.18744084,0.025135338,-0.043055296,0.03680738,-0.053829934,-0.67515326,-0.89691687,-0.1372317,-0.36631942,0.11642787,-0.87882495,-0.05492664,-0.060476683,-0.09274823,-0.101557694,-0.04715012,-0.31177792,0.07632663,-0.017647779,-0.07649008,-0.19851583,0.109490536,0.6487562,-0.3436182,-0.109803095,0.028843725,0.046761993,0,0,total_claim_amount
-0.09001914,0.1663644,0.008530269,0.06486099,-0.03269367,-0.5559683,-2.3606632,-0.012500072,-0.5465018,0.10935046,-1.0239955,-0.4039457,0.041224957,-0.05351014,-0.18030526,0.17415597,-0.15882376,-0.030773008,-0.4737493,-0.17030342,-0.44166324,-0.06542564,0.16642354,-0.075553685,-0.111972265,0.14209774,0.004876408,0,0,total_claim_amount
-0.05438627,0.001798518,-0.012864058,-0.017189829,-0.039580245,-0.1681046,-2.3345318,-0.63361394,-0.3593475,0.16870975,-1.0169647,-0.10601824,-0.07365608,-0.13331558,-0.25650132,-0.2758853,-0.17055315,-0.00673223,-0.26319653,-0.08999788,-0.15846045,-0.25779513,0.050630808,-0.14329596,-0.08584972,-0.068547666,0.0027093198,0,0,total_claim_amount
-0.10173518,-0.090920605,-0.035729058,0.013459092,-0.13264939,-0.8538218,-1.9969363,-0.18262863,-0.59919095,0.10706407,-0.993926,0.26897812,-0.15880322,-0.11170266,-0.047375135,-0.20524263,-0.19729912,-0.049065333,-0.030382274,-0.5619072,-0.034712814,-0.2594579,-1.1818609,-0.5065159,-0.08698423,-0.12390227,0.0005225084,0,0,total_claim_amount
-0.06486015,0.1868828,-0.047859028,0.017606225,-0.02763737,-0.489939,-2.2162263,-0.44247767,-0.7420211,0.08174211,-1.0937905,-0.3469294,-0.07650842,-0.14080505,-0.3030003,-0.29091924,-0.08511162,0.11583569,-0.22342362,-0.014389221,-0.014271216,0.18180944,0.046563238,-0.04517851,-0.10568091,-0.30632725,0.0028715911,0,0,total_claim_amount
-0.05859392,-0.1396536,0.023451097,0.032001354,-0.06953135,-0.5955295,-1.9795991,-0.010554427,-0.49100968,0.09286759,-1.0638698,-0.22709084,-0.023476105,-0.082797125,0.03649573,0.07992656,-0.19578068,-0.20535007,-0.91266793,-0.8250602,-0.06608378,-0.24682625,-0.96971387,-0.46167162,-0.111246645,-0.0953901,0.00034561002,0,0,total_claim_amount
-0.07197033,0.1454186,-0.009989783,0.09124477,-0.07547326,-0.33135468,-0.8449371,-0.018782787,-0.0422968,-0.2216368,-1.047532,-0.13473766,-0.08103172,-0.022497274,-0.20753202,-0.115187556,-0.22596629,-0.30779788,-0.59548515,0.019422984,-0.14420007,-0.06784704,-0.61703414,-0.3163606,-0.05473328,-0.2875445,0.0067667924,0,0,max_hospital_stay
-0.01753465,-0.15104984,-0.18600892,-0.030910077,-0.137663,-0.61622375,-2.130575,-0.21970686,-0.6149065,0.11482028,-1.0839183,0.10354393,-0.14144784,-0.15363602,-0.06364969,-0.12208386,-0.35750693,-0.26602492,-0.09891579,-0.14572899,-0.42124048,-0.16276848,-1.1283733,-0.13467892,-0.07948072,-0.14116104,0.00041371147,0,0,total_claim_amount
-0.074250676,-0.14258046,-0.006889957,0.0662316,-0.1914535,-0.67646724,-2.251011,-0.07977085,-0.51195145,0.11040392,-1.1449645,-0.05839543,-0.16182911,-0.07910609,-0.17069966,-0.19974934,-0.24465853,-0.04383574,-0.093279324,-0.17447944,-0.17622511,0.124461204,-1.0423018,-0.48912138,-0.08528194,-0.11472888,0.00066501717,0,0,total_claim_amount
0.90541226,-0.280639,-0.1936075,0.5640466,0.06087963,-0.18640557,2.4902172,0.2776781,-0.07776843,0.17118944,1.162329,0.055643227,0.099807814,-0.00541356,0.557991,-0.09671906,-0.029074375,0.102363735,0.10769988,-0.087510824,0.055779878,-0.16344674,0.5198862,-0.10163993,-0.14069726,0.5190579,0.99897695,1,1,total_claim_amount
-0.1044465,0.036889225,-0.015020952,0.11528032,-0.055746973,-0.040550467,-0.575681,0.05522702,-0.015252904,-0.1571612,-1.2362365,-0.1199749,-0.0020288108,0.0120677445,-0.253309,-0.1352896,-0.04650736,0.11756008,-1.2072052,-0.109305866,0.26872826,0.05714598,-1.1788479,0.020459862,-0.10835182,-0.28098452,0.012596764,0,0,max_hospital_stay
-0.0884362,0.08070557,-0.043270625,0.089918695,0.023048487,-0.3306816,-2.0447989,-0.17892234,0.07464524,0.0433664,-0.96020776,-0.48477286,-0.057037987,-0.0630566,-0.27571943,-0.29104653,-0.050540462,0.038229983,-0.64965314,-0.74266446,-0.026166487,0.21651152,0.07607131,-0.09500128,-0.12184286,-0.34880808,0.003636002,0,0,total_claim_amount
-0.19353513,-0.053685054,0.021908069,0.028684197,-0.05661741,0.21393932,0.37013736,-0.17546406,0.10116787,-0.048183165,-1.7907051,-0.12555137,-0.20921405,-0.19413528,-0.24436128,0.09031192,0.37817973,-0.10288784,-0.84425056,0.0839745,-0.014791105,-0.13278826,-1.5046227,-0.16961631,0.0131981615,-0.17768672,0.015678087,0,0,max_hospital_stay
-0.07189396,-0.12770104,0.026854767,0.036735713,-0.0678203,-0.5881594,-2.2238147,-0.058803167,-0.62623423,0.086468644,-1.1581603,-0.15439558,-0.052661225,-0.10226621,-0.09652835,-0.31010363,-0.17810272,-0.07147594,-0.7910088,-0.070674084,-0.294116,-0.09632064,-0.9749046,-0.48259673,-0.09691183,-0.14714438,0.00030501664,0,0,total_claim_amount
-0.21679445,-0.10915044,0.0018025545,-1.10531,-0.059917964,-0.10334066,0.9371985,-0.3416469,0.013925064,-0.13551058,0.09263577,-0.12808208,-0.06664213,-0.029680606,-0.2789109,-0.379898,-0.27551287,-0.36752814,0.02999957,-0.120127924,0.099099144,-0.19210288,-1.1018815,-0.124594584,-0.032568462,0.039940942,0.033644125,0,0,inpatient_claims
-0.040146105,-0.019058123,0.031637426,-0.43241888,-0.062587306,-0.16654293,1.2285525,0.11615765,0.1739785,0.0018267899,0.1960196,-0.030125394,-0.033369303,-0.02872068,-0.15656558,0.051315445,0.2157777,-0.18728635,-0.23116492,0.1322744,0.019230017,-0.021826806,-0.36274114,-0.10569162,0.08500809,-0.11848808,0.70097595,1,1,total_claim_amount
-0.038230337,-0.10152266,-0.11314973,0.03967531,-0.080574155,-0.7096675,-2.1122115,-0.12659927,-0.58466214,0.107188664,-1.057969,-0.026446464,-0.067394726,-0.12551187,-0.02200817,-0.32016551,-0.17170079,-0.20388375,-0.9413994,-0.79806113,-0.11898423,-0.19706726,-1.0927099,-0.4519742,-0.093601555,-0.10456735,0.00013416582,0,0,total_claim_amount
