Provider,total_claims,unique_patients,unique_physicians,inpatient_claims,outpatient_claims,avg_claim_amount,total_claim_amount,max_claim_amount,avg_deductible,avg_hospital_stay,max_hospital_stay,avg_claim_duration,unique_diagnosis_1,unique_diagnosis_2,unique_diagnosis_3,avg_patient_age,deceased_patient_rate,chronic_alzheimer,chronic_heartfailure,chronic_kidney,chronic_cancer,chronic_diabetes,claims_per_patient,claims_per_physician,inpatient_ratio,diagnosis_diversity,PotentialFraud,FraudProbability,RiskCategory,PredictedFraud
PRV55607,1,1,1,0,1,40.0,40,40,0.0,0.0,0.0,0.0,1,0,0,88.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0299,Low,0
PRV55608,18,18,1,0,18,411.1111111111111,7400,3300,0.0,0.0,0.0,1.8333333333333333,18,10,8,72.33333333333333,0.0,1.3888888888888888,1.4444444444444444,1.5555555555555556,1.7777777777777777,1.2222222222222223,1.0,18.0,0.0,1.0,0,0.0004,Low,0
PRV55609,10,10,1,0,10,685.0,6850,4200,10.0,0.0,0.0,0.0,9,6,4,71.9,0.1,1.3,1.2,1.5,1.8,1.1,1.0,10.0,0.0,0.9,0,0.0104,Low,0
PRV55610,1,1,1,0,1,1700.0,1700,1700,0.0,0.0,0.0,0.0,1,0,0,89.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0009,Low,0
PRV55612,1,1,1,0,1,800.0,800,800,0.0,0.0,0.0,0.0,1,1,1,80.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0008,Low,0
PRV55613,7,7,1,0,7,105.71428571428571,740,500,0.0,0.0,0.0,3.0,7,4,1,68.71428571428571,0.0,1.4285714285714286,1.2857142857142858,1.5714285714285714,2.0,1.2857142857142858,1.0,7.0,0.0,1.0,0,0.0004,Low,0
PRV55614,73,68,2,0,73,404.52054794520546,29530,14600,7.534246575342466,0.0,0.0,0.5753424657534246,66,35,22,72.63013698630137,0.0136986301369863,1.5616438356164384,1.4931506849315068,1.63013698630137,1.7808219178082192,1.3150684931506849,1.0735294117647058,36.5,0.0,0.9041095890410958,0,0.004,Low,0
PRV55615,1,1,1,0,1,50.0,50,50,0.0,0.0,0.0,0.0,1,1,1,33.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0,0.0004,Low,0
PRV55617,2,2,1,0,2,130.0,260,200,0.0,0.0,0.0,10.0,2,0,0,72.5,0.0,2.0,1.5,2.0,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0002,Low,0
PRV55618,13,11,1,0,13,108.46153846153847,1410,300,0.0,0.0,0.0,0.0,13,7,4,73.38461538461539,0.0,1.8461538461538463,1.5384615384615385,1.6923076923076923,1.8461538461538463,1.2307692307692308,1.1818181818181819,13.0,0.0,1.0,0,0.0004,Low,0
PRV55619,2,2,1,0,2,30.0,60,50,0.0,0.0,0.0,0.0,2,1,1,79.5,0.0,1.5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0.001,Low,0
PRV55620,15,14,1,0,15,122.66666666666667,1840,500,13.333333333333334,0.0,0.0,0.0,15,7,5,77.73333333333333,0.0,1.7333333333333334,1.3333333333333333,1.5333333333333334,1.8666666666666667,1.3333333333333333,1.0714285714285714,15.0,0.0,1.0,0,0.0118,Low,0
PRV55621,62,59,2,0,62,210.16129032258064,13030,2100,5.806451612903226,0.0,0.0,0.5967741935483871,54,39,22,72.87096774193549,0.016129032258064516,1.5806451612903225,1.435483870967742,1.7096774193548387,1.8064516129032258,1.3064516129032258,1.0508474576271187,31.0,0.0,0.8709677419354839,0,0.0085,Low,0
PRV55622,1,1,1,0,1,1500.0,1500,1500,0.0,0.0,0.0,0.0,1,0,0,71.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0,0.0004,Low,0
PRV55623,9,8,2,0,9,327.77777777777777,2950,1400,0.0,0.0,0.0,2.2222222222222223,8,5,2,77.55555555555556,0.0,1.4444444444444444,1.3333333333333333,1.6666666666666667,1.8888888888888888,1.3333333333333333,1.125,4.5,0.0,0.8888888888888888,0,0.001,Low,0
PRV55624,2,2,1,0,2,50.0,100,70,0.0,0.0,0.0,0.0,2,0,0,66.5,0.0,1.5,1.5,2.0,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0002,Low,0
PRV55625,21,16,3,0,21,281.42857142857144,5910,1200,0.0,0.0,0.0,0.047619047619047616,18,12,10,78.0,0.0,1.5238095238095237,1.380952380952381,1.5238095238095237,1.7142857142857142,1.3333333333333333,1.3125,7.0,0.0,0.8571428571428571,0,0.0034,Low,0
PRV55626,9,9,4,0,9,90.0,810,300,0.0,0.0,0.0,0.0,9,6,4,78.44444444444444,0.0,1.5555555555555556,1.4444444444444444,1.4444444444444444,1.8888888888888888,1.3333333333333333,1.0,2.25,0.0,1.0,0,0.0014,Low,0
PRV55627,38,32,4,0,38,157.3684210526316,5980,1900,1.8421052631578947,0.0,0.0,0.7105263157894737,36,23,16,68.92105263157895,0.02631578947368421,1.6842105263157894,1.3421052631578947,1.605263157894737,1.9210526315789473,1.236842105263158,1.1875,9.5,0.0,0.9473684210526315,0,0.0028,Low,0
PRV55631,2,2,2,0,2,200.0,400,400,0.0,0.0,0.0,0.0,2,1,1,87.5,0.0,1.5,1.0,1.5,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0069,Low,0
PRV55632,1,1,1,0,1,60.0,60,60,100.0,0.0,0.0,0.0,1,0,0,72.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1e-04,Low,0
PRV55633,358,209,4,0,358,256.1173184357542,91690,4060,3.212290502793296,0.0,0.0,1.1396648044692737,294,127,90,72.84078212290503,0.01675977653631285,1.6229050279329609,1.4497206703910615,1.6173184357541899,1.8547486033519553,1.3324022346368716,1.7129186602870814,89.5,0.0,0.8212290502793296,0,0.0883,Low,0
PRV55634,2,2,2,0,2,1750.0,3500,3300,0.0,0.0,0.0,0.0,2,1,1,59.0,0.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,0,0.0006,Low,0
PRV55635,59,58,3,0,59,228.64406779661016,13490,3300,1.694915254237288,0.0,0.0,1.9661016949152543,55,34,21,71.9322033898305,0.0,1.576271186440678,1.3728813559322033,1.694915254237288,1.7627118644067796,1.3389830508474576,1.0172413793103448,19.666666666666668,0.0,0.9322033898305084,0,0.0013,Low,0
PRV55637,1,1,1,0,1,300.0,300,300,0.0,0.0,0.0,20.0,1,1,1,71.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0054,Low,0
PRV55638,5,4,2,0,5,72.0,360,200,0.0,0.0,0.0,2.4,5,2,2,79.6,0.0,1.6,1.6,1.8,1.6,1.6,1.25,2.5,0.0,1.0,0,0.0005,Low,0
PRV55639,4,4,1,0,4,110.0,440,200,0.0,0.0,0.0,0.0,4,3,2,67.75,0.0,1.75,1.75,1.5,2.0,1.25,1.0,4.0,0.0,1.0,0,0.0002,Low,0
PRV55640,64,49,3,0,64,185.9375,11900,1900,5.9375,0.0,0.0,0.390625,61,30,17,72.140625,0.0,1.703125,1.4375,1.6875,1.90625,1.34375,1.3061224489795917,21.333333333333332,0.0,0.953125,0,0.0039,Low,0
PRV55641,2,2,1,0,2,420.0,840,800,0.0,0.0,0.0,0.0,2,1,1,72.0,0.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,0.0,1.0,0,0.0007,Low,0
PRV55642,2,2,1,0,2,1450.0,2900,2500,0.0,0.0,0.0,3.5,2,1,1,82.5,0.0,1.5,1.0,1.5,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0007,Low,0
PRV55644,29,26,3,0,29,174.48275862068965,5060,2200,1.7241379310344827,0.0,0.0,0.7586206896551724,28,16,10,72.48275862068965,0.0,1.6551724137931034,1.3793103448275863,1.6896551724137931,1.7586206896551724,1.4137931034482758,1.1153846153846154,9.666666666666666,0.0,0.9655172413793104,0,0.0022,Low,0
PRV55646,2,2,1,0,2,150.0,300,200,0.0,0.0,0.0,0.0,2,1,1,77.0,0.0,2.0,1.5,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0.0002,Low,0
PRV55648,2,2,1,0,2,40.0,80,60,50.0,0.0,0.0,0.0,2,2,1,66.0,0.0,1.5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0,0.0012,Low,0
PRV55649,2,1,1,0,2,50.0,100,50,0.0,0.0,0.0,0.0,2,2,2,84.5,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0,0.0003,Low,0
PRV55650,4,4,1,0,4,55.0,220,90,0.0,0.0,0.0,0.0,4,2,2,79.75,0.0,2.0,1.25,1.75,1.75,1.25,1.0,4.0,0.0,1.0,0,0.0003,Low,0
PRV55652,28,27,6,0,28,219.28571428571428,6140,3200,1.7857142857142858,0.0,0.0,1.5357142857142858,24,14,10,71.0,0.0,1.5357142857142858,1.5,1.8214285714285714,1.8928571428571428,1.2857142857142858,1.037037037037037,4.666666666666667,0.0,0.8571428571428571,0,0.0006,Low,0
PRV55653,25,25,5,0,25,256.0,6400,2200,0.0,0.0,0.0,0.8,23,14,11,74.96,0.0,1.72,1.52,1.76,1.88,1.32,1.0,5.0,0.0,0.92,0,0.0004,Low,0
PRV55654,578,374,6,0,578,337.71626297577853,195200,3300,3.961937716262976,0.0,0.0,1.9186851211072664,447,201,145,72.54671280276817,0.01903114186851211,1.5847750865051904,1.4221453287197232,1.5934256055363323,1.8615916955017302,1.3096885813148789,1.5454545454545454,96.33333333333333,0.0,0.773356401384083,0,0.1125,Low,0
PRV55655,3,3,2,0,3,76.66666666666667,230,200,0.0,0.0,0.0,0.0,3,2,1,76.66666666666667,0.0,2.0,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,1.0,1.5,0.0,1.0,0,0.0002,Low,0
PRV55656,30,26,2,0,30,339.0,10170,3300,0.0,0.0,0.0,2.2333333333333334,29,19,11,69.16666666666667,0.0,1.4666666666666666,1.3333333333333333,1.6,1.8,1.3,1.1538461538461537,15.0,0.0,0.9666666666666667,0,0.0012,Low,0
PRV55657,1,1,1,0,1,1700.0,1700,1700,0.0,0.0,0.0,0.0,1,1,1,74.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0003,Low,0
PRV55658,15,14,6,15,0,13093.333333333334,196400,36000,1068.0,9.266666666666667,35.0,9.266666666666667,14,12,12,72.66666666666667,0.0,1.4666666666666666,1.1333333333333333,1.3333333333333333,1.8666666666666667,1.0666666666666667,1.0714285714285714,2.5,1.0,0.9333333333333333,0,0.1468,Low,0
PRV55659,20,18,2,20,0,11350.0,227000,38000,1068.0,5.8,31.0,5.8,17,19,17,73.55,0.0,1.4,1.35,1.4,1.8,1.3,1.1111111111111112,10.0,1.0,0.85,1,0.9571,Critical,1
PRV55660,4,4,1,4,0,8250.0,33000,18000,1068.0,3.25,4.0,3.25,3,4,4,76.25,0.0,1.5,1.5,1.25,2.0,1.25,1.0,4.0,1.0,0.75,0,0.0011,Low,0
PRV55661,14,11,2,14,0,14428.57142857143,202000,52000,1068.0,4.285714285714286,12.0,4.285714285714286,12,14,14,76.28571428571429,0.0,1.5,1.0714285714285714,1.2142857142857142,1.9285714285714286,1.2142857142857142,1.2727272727272727,7.0,1.0,0.8571428571428571,0,0.1457,Low,0
PRV55662,28,27,1,28,0,8321.42857142857,233000,25000,1068.0,6.714285714285714,35.0,6.714285714285714,28,23,21,73.07142857142857,0.0,1.5,1.2857142857142858,1.5714285714285714,1.8571428571428572,1.2142857142857142,1.037037037037037,28.0,1.0,1.0,0,0.5707,Medium,1
PRV55663,7,7,3,7,0,5142.857142857143,36000,13000,1068.0,4.714285714285714,14.0,4.714285714285714,7,6,7,70.42857142857143,0.0,1.5714285714285714,1.4285714285714286,1.2857142857142858,1.8571428571428572,1.0,1.0,2.3333333333333335,1.0,1.0,0,0.0121,Low,0
PRV55664,20,17,2,20,0,10250.0,205000,40000,1014.6,5.75,16.0,5.75,17,20,20,76.3,0.0,1.35,1.2,1.2,1.75,1.2,1.1764705882352942,10.0,1.0,0.85,0,0.3162,Medium,0
PRV55665,1,1,1,1,0,9000.0,9000,9000,1068.0,4.0,4.0,4.0,1,1,1,69.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0007,Low,0
PRV55666,19,19,3,19,0,6578.9473684210525,125000,13000,1068.0,6.631578947368421,27.0,6.631578947368421,18,18,17,71.73684210526316,0.0,1.368421052631579,1.368421052631579,1.4210526315789473,1.7894736842105263,1.1578947368421053,1.0,6.333333333333333,1.0,0.9473684210526315,0,0.1907,Low,0
PRV55667,38,33,4,38,0,10057.368421052632,382180,46000,1011.7894736842105,6.473684210526316,35.0,6.473684210526316,30,31,34,73.42105263157895,0.0,1.368421052631579,1.368421052631579,1.3157894736842106,1.763157894736842,1.131578947368421,1.1515151515151516,9.5,1.0,0.7894736842105263,1,0.9665,Critical,1
PRV55668,4,4,1,4,0,11750.0,47000,22000,1068.0,3.5,8.0,3.5,4,4,4,75.5,0.0,1.5,1.75,1.75,1.75,1.5,1.0,4.0,1.0,1.0,0,0.0024,Low,0
PRV55670,9,8,3,9,0,10888.888888888889,98000,21000,1068.0,5.666666666666667,27.0,5.666666666666667,9,8,9,80.22222222222223,0.1111111111111111,1.3333333333333333,1.2222222222222223,1.4444444444444444,1.6666666666666667,1.2222222222222223,1.125,3.0,1.0,1.0,1,0.9551,Critical,1
PRV55671,2,2,1,2,0,8000.0,16000,9000,534.0,8.0,11.0,8.0,2,2,2,75.5,0.0,1.0,1.0,1.5,2.0,1.5,1.0,2.0,1.0,1.0,0,0.0011,Low,0
PRV55673,60,56,31,9,51,1833.3333333333333,110000,31000,143.23333333333332,0.7166666666666667,24.0,2.3333333333333335,55,37,25,71.41666666666667,0.0,1.65,1.3,1.6,1.8166666666666667,1.35,1.0714285714285714,1.935483870967742,0.15,0.9166666666666666,1,0.9359,Critical,1
PRV55674,9,8,8,0,9,554.4444444444445,4990,2300,0.0,0.0,0.0,4.444444444444445,9,8,5,74.0,0.0,1.8888888888888888,1.2222222222222223,1.2222222222222223,1.7777777777777777,1.0,1.125,1.125,0.0,1.0,0,0.0009,Low,0
PRV55675,83,53,18,2,81,1190.8433734939758,98840,75000,28.987951807228917,0.08433734939759036,5.0,1.3975903614457832,79,44,28,71.87951807228916,0.0,1.5662650602409638,1.4096385542168675,1.5662650602409638,1.9036144578313252,1.3012048192771084,1.5660377358490567,4.611111111111111,0.024096385542168676,0.9518072289156626,0,0.0178,Low,0
PRV55676,167,150,64,115,52,6229.34131736527,1040300,42000,724.0359281437126,3.059880239520958,28.0,3.311377245508982,129,110,104,72.79041916167665,0.005988023952095809,1.592814371257485,1.3592814371257484,1.437125748502994,1.8263473053892216,1.2275449101796407,1.1133333333333333,2.609375,0.688622754491018,0.7724550898203593,1,0.9809,Critical,1
PRV55677,84,79,31,0,84,204.76190476190476,17200,2400,5.357142857142857,0.0,0.0,0.9047619047619048,79,38,26,70.23809523809524,0.0,1.630952380952381,1.5,1.7380952380952381,1.8452380952380953,1.4523809523809523,1.0632911392405062,2.7096774193548385,0.0,0.9404761904761905,0,0.0026,Low,0
PRV55678,16,16,12,9,7,8080.625,129290,36000,600.75,2.25,12.0,3.5,16,11,10,72.8125,0.0625,1.6875,1.375,1.5,1.8125,1.1875,1.0,1.3333333333333333,0.5625,1.0,0,0.0253,Low,0
PRV55679,229,89,13,9,220,643.1441048034934,147280,30000,43.76419213973799,0.1572052401746725,7.0,1.4890829694323144,198,100,74,70.91266375545851,0.0,1.5109170305676856,1.462882096069869,1.755458515283843,1.7336244541484715,1.3013100436681222,2.5730337078651684,17.615384615384617,0.039301310043668124,0.8646288209606987,0,0.052,Low,0
PRV55680,206,72,32,5,201,330.3883495145631,68060,9000,27.524271844660195,0.06796116504854369,4.0,1.4854368932038835,186,97,77,73.68932038834951,0.019417475728155338,1.5242718446601942,1.3786407766990292,1.6407766990291262,1.854368932038835,1.3446601941747574,2.861111111111111,6.4375,0.024271844660194174,0.9029126213592233,0,0.1577,Low,0
PRV55682,23,19,11,6,17,2727.8260869565215,62740,15000,282.5217391304348,2.0869565217391304,25.0,2.260869565217391,22,17,14,75.43478260869566,0.0,1.434782608695652,1.3043478260869565,1.4782608695652173,1.9130434782608696,1.3478260869565217,1.2105263157894737,2.090909090909091,0.2608695652173913,0.9565217391304348,0,0.2206,Low,0
PRV55683,28,10,6,0,28,146.42857142857142,4100,900,7.142857142857143,0.0,0.0,1.2142857142857142,28,19,13,72.53571428571429,0.0,1.3214285714285714,1.1428571428571428,1.5,1.9285714285714286,1.2142857142857142,2.8,4.666666666666667,0.0,1.0,0,0.0032,Low,0
PRV55684,3,3,3,0,3,136.66666666666666,410,300,0.0,0.0,0.0,0.0,3,2,1,61.0,0.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,1.0,1.0,0.0,1.0,0,0.0002,Low,0
PRV55687,81,48,25,5,76,756.0493827160494,61240,12000,67.77777777777777,0.19753086419753085,6.0,1.5308641975308641,76,47,31,70.8641975308642,0.0,1.5308641975308641,1.2222222222222223,1.5061728395061729,1.9135802469135803,1.271604938271605,1.6875,3.24,0.06172839506172839,0.9382716049382716,0,0.008,Low,0
PRV55688,47,29,18,1,46,502.1276595744681,23600,14000,25.70212765957447,0.1702127659574468,8.0,1.8297872340425532,42,25,18,78.36170212765957,0.0,1.702127659574468,1.3829787234042554,1.574468085106383,1.8936170212765957,1.4042553191489362,1.6206896551724137,2.611111111111111,0.02127659574468085,0.8936170212765957,0,0.0673,Low,0
PRV55689,577,361,42,104,473,2126.117850953206,1226770,57000,190.41247833622182,1.0519930675909879,35.0,2.169844020797227,433,213,187,72.63431542461005,0.010398613518197574,1.5320623916811091,1.417677642980936,1.51473136915078,1.830155979202773,1.268630849220104,1.5983379501385042,13.738095238095237,0.18024263431542462,0.7504332755632582,1,0.9973,Critical,1
PRV55690,91,75,46,15,76,1851.7582417582419,168510,37000,166.06593406593407,0.8681318681318682,12.0,1.7142857142857142,82,54,39,72.87912087912088,0.0,1.6483516483516483,1.4175824175824177,1.4505494505494505,1.835164835164835,1.3076923076923077,1.2133333333333334,1.9782608695652173,0.16483516483516483,0.9010989010989011,0,0.0976,Low,0
PRV55691,40,15,14,3,37,551.5,22060,7000,80.1,0.525,17.0,1.525,37,21,13,78.525,0.2,1.625,1.375,1.775,1.875,1.175,2.6666666666666665,2.857142857142857,0.075,0.925,0,0.0176,Low,0
PRV55692,152,79,12,3,149,318.94736842105266,48480,10000,24.105263157894736,0.11842105263157894,8.0,1.0263157894736843,132,70,58,69.78947368421052,0.0,1.5789473684210527,1.355263157894737,1.625,1.9276315789473684,1.3157894736842106,1.9240506329113924,12.666666666666666,0.019736842105263157,0.868421052631579,0,0.022,Low,0
PRV55695,73,51,6,0,73,207.53424657534248,15150,2400,5.7534246575342465,0.0,0.0,2.315068493150685,68,45,30,72.21917808219177,0.0,1.6712328767123288,1.356164383561644,1.547945205479452,1.8630136986301369,1.2191780821917808,1.4313725490196079,12.166666666666666,0.0,0.9315068493150684,0,0.0232,Low,0
PRV55697,26,24,17,0,26,285.7692307692308,7430,1700,3.8461538461538463,0.0,0.0,0.38461538461538464,22,11,7,68.1923076923077,0.0,1.7307692307692308,1.7307692307692308,1.6153846153846154,1.9230769230769231,1.3846153846153846,1.0833333333333333,1.5294117647058822,0.0,0.8461538461538461,0,0.003,Low,0
PRV55699,30,7,8,1,29,765.3333333333334,22960,11000,40.266666666666666,0.1,3.0,1.9666666666666666,29,23,13,75.86666666666666,0.0,1.5333333333333334,1.6,1.9666666666666666,2.0,1.2,4.285714285714286,3.75,0.03333333333333333,0.9666666666666667,0,0.0056,Low,0
PRV55700,30,26,16,3,27,2767.6666666666665,83030,57000,109.13333333333334,0.6,12.0,1.3333333333333333,27,19,9,72.4,0.0,1.4666666666666666,1.5,1.5333333333333334,1.8666666666666667,1.5,1.1538461538461537,1.875,0.1,0.9,0,0.0197,Low,0
PRV55701,186,70,4,0,186,273.1182795698925,50800,3300,4.193548387096774,0.0,0.0,1.118279569892473,168,87,63,71.44623655913979,0.005376344086021506,1.5913978494623655,1.4623655913978495,1.6451612903225807,1.8709677419354838,1.2580645161290323,2.657142857142857,46.5,0.0,0.9032258064516129,0,0.0623,Low,0
PRV55702,14,14,8,0,14,260.0,3640,1800,3.5714285714285716,0.0,0.0,0.9285714285714286,13,10,7,71.92857142857143,0.0,1.7142857142857142,1.3571428571428572,1.6428571428571428,1.7857142857142858,1.1428571428571428,1.0,1.75,0.0,0.9285714285714286,0,0.0007,Low,0
PRV55703,58,45,14,3,55,598.2758620689655,34700,11000,57.13793103448276,0.2413793103448276,7.0,2.310344827586207,55,34,23,70.6896551724138,0.017241379310344827,1.6379310344827587,1.293103448275862,1.706896551724138,1.896551724137931,1.3103448275862069,1.288888888888889,4.142857142857143,0.05172413793103448,0.9482758620689655,0,0.0299,Low,0
PRV55704,38,32,20,4,34,739.7368421052631,28110,12000,84.3157894736842,0.3684210526315789,6.0,1.631578947368421,37,24,17,73.84210526315789,0.0,1.5526315789473684,1.236842105263158,1.5526315789473684,1.9210526315789473,1.263157894736842,1.1875,1.9,0.10526315789473684,0.9736842105263158,0,0.0066,Low,0
PRV55705,253,115,1,0,253,252.64822134387353,63920,3300,2.727272727272727,0.0,0.0,0.7549407114624506,206,99,56,74.60079051383399,0.0,1.5573122529644268,1.4110671936758894,1.6719367588932805,1.9209486166007905,1.316205533596838,2.2,253.0,0.0,0.8142292490118577,0,0.0194,Low,0
PRV55706,1,1,1,1,0,12000.0,12000,12000,1068.0,7.0,7.0,7.0,1,1,1,57.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.001,Low,0
PRV55707,33,24,15,7,26,1667.2727272727273,55020,13000,194.1818181818182,0.6666666666666666,9.0,1.6666666666666667,33,21,16,73.54545454545455,0.0,1.8181818181818181,1.2727272727272727,1.3333333333333333,1.878787878787879,1.2121212121212122,1.375,2.2,0.21212121212121213,1.0,0,0.0896,Low,0
PRV55709,43,42,26,16,27,3734.6511627906975,160590,43000,399.72093023255815,2.13953488372093,27.0,3.1627906976744184,40,29,20,73.86046511627907,0.0,1.6046511627906976,1.5116279069767442,1.558139534883721,1.813953488372093,1.4651162790697674,1.0238095238095237,1.6538461538461537,0.37209302325581395,0.9302325581395349,0,0.1677,Low,0
PRV55710,40,37,22,6,34,1217.0,48680,9000,166.2,1.25,18.0,3.575,39,25,22,74.95,0.0,1.675,1.375,1.65,1.875,1.3,1.0810810810810811,1.8181818181818181,0.15,0.975,0,0.0444,Low,0
PRV55711,5,5,3,0,5,132.0,660,400,0.0,0.0,0.0,0.0,4,4,3,71.2,0.0,1.6,1.2,2.0,2.0,1.6,1.0,1.6666666666666667,0.0,0.8,0,0.0005,Low,0
PRV55712,26,25,10,0,26,380.0,9880,3300,3.076923076923077,0.0,0.0,1.0769230769230769,25,18,13,68.8076923076923,0.0,1.4615384615384615,1.3846153846153846,1.5769230769230769,1.9615384615384615,1.3461538461538463,1.04,2.6,0.0,0.9615384615384616,0,0.0022,Low,0
PRV55714,22,17,7,3,19,1347.2727272727273,29640,9000,148.36363636363637,0.7272727272727273,9.0,2.909090909090909,22,15,10,71.72727272727273,0.0,1.5909090909090908,1.3181818181818181,1.7727272727272727,1.5,1.4545454545454546,1.2941176470588236,3.142857142857143,0.13636363636363635,1.0,0,0.007,Low,0
PRV55715,864,421,19,57,807,845.1504629629629,730210,34000,71.80324074074075,0.3958333333333333,34.0,1.9039351851851851,639,284,216,72.65162037037037,0.004629629629629629,1.6261574074074074,1.3761574074074074,1.5810185185185186,1.8217592592592593,1.2858796296296295,2.0522565320665085,45.473684210526315,0.06597222222222222,0.7395833333333334,1,0.9634,Critical,1
PRV55716,25,23,16,0,25,264.8,6620,1700,0.0,0.0,0.0,1.64,25,16,10,73.32,0.0,1.64,1.36,1.72,1.88,1.36,1.0869565217391304,1.5625,0.0,1.0,0,0.0012,Low,0
PRV55717,73,27,5,0,73,347.3972602739726,25360,3300,2.4657534246575343,0.0,0.0,1.7671232876712328,68,31,27,70.79452054794521,0.0,1.8082191780821917,1.3424657534246576,1.4931506849315068,1.8493150684931507,1.3424657534246576,2.7037037037037037,14.6,0.0,0.9315068493150684,0,0.0035,Low,0
PRV55719,23,11,5,0,23,286.95652173913044,6600,2800,3.4782608695652173,0.0,0.0,0.9130434782608695,23,15,10,79.47826086956522,0.0,1.7826086956521738,1.6521739130434783,1.826086956521739,1.6956521739130435,1.5217391304347827,2.090909090909091,4.6,0.0,1.0,0,0.0016,Low,0
PRV55720,11,10,5,4,7,2484.5454545454545,27330,18000,388.3636363636364,1.0,4.0,1.0,11,6,8,74.81818181818181,0.0,1.6363636363636365,1.3636363636363635,1.5454545454545454,1.8181818181818181,1.3636363636363635,1.1,2.2,0.36363636363636365,1.0,0,0.0595,Low,0
PRV55721,5,5,4,0,5,82.0,410,200,14.0,0.0,0.0,4.0,5,2,2,72.4,0.0,1.8,1.2,1.6,2.0,1.4,1.0,1.25,0.0,1.0,0,0.0008,Low,0
PRV55723,47,25,6,0,47,308.51063829787233,14500,3300,0.0,0.0,0.0,3.021276595744681,44,31,17,72.80851063829788,0.0,1.7659574468085106,1.2765957446808511,1.7234042553191489,1.9148936170212767,1.3191489361702127,1.88,7.833333333333333,0.0,0.9361702127659575,0,0.0007,Low,0
PRV55724,31,31,7,0,31,404.83870967741933,12550,2200,16.451612903225808,0.0,0.0,1.5483870967741935,29,19,15,70.51612903225806,0.0,1.6451612903225807,1.5161290322580645,1.5161290322580645,1.8387096774193548,1.3548387096774193,1.0,4.428571428571429,0.0,0.9354838709677419,0,0.003,Low,0
PRV55726,36,16,5,0,36,269.1666666666667,9690,3300,7.777777777777778,0.0,0.0,0.7777777777777778,35,18,16,68.13888888888889,0.0,1.8333333333333333,1.7777777777777777,1.7222222222222223,1.8888888888888888,1.1666666666666667,2.25,7.2,0.0,0.9722222222222222,0,0.0022,Low,0
PRV55727,68,35,3,0,68,244.55882352941177,16630,2800,3.088235294117647,0.0,0.0,0.7058823529411765,62,32,20,70.30882352941177,0.014705882352941176,1.7058823529411764,1.5294117647058822,1.7647058823529411,1.8529411764705883,1.3529411764705883,1.9428571428571428,22.666666666666668,0.0,0.9117647058823529,0,0.0022,Low,0
PRV55728,7,5,3,0,7,517.1428571428571,3620,3000,0.0,0.0,0.0,2.857142857142857,7,6,3,77.28571428571429,0.0,1.7142857142857142,1.8571428571428572,1.2857142857142858,1.7142857142857142,1.1428571428571428,1.4,2.3333333333333335,0.0,1.0,0,0.0006,Low,0
PRV55729,114,39,7,0,114,183.42105263157896,20910,3300,3.5964912280701755,0.0,0.0,1.8771929824561404,103,47,29,70.7719298245614,0.0,1.7017543859649122,1.4035087719298245,1.6228070175438596,1.9035087719298245,1.280701754385965,2.923076923076923,16.285714285714285,0.0,0.9035087719298246,0,0.0134,Low,0
PRV55731,135,52,15,0,135,240.07407407407408,32410,3300,1.6296296296296295,0.0,0.0,1.4592592592592593,120,70,44,75.1037037037037,0.007407407407407408,1.711111111111111,1.4814814814814814,1.711111111111111,1.874074074074074,1.1185185185185185,2.5961538461538463,9.0,0.0,0.8888888888888888,0,0.0129,Low,0
